Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Chrac1	1.48124536653207e-12	0.336137831411824	0.253	0.172	2.42805740481937e-08
Hnrnpu	1.8302297957387e-12	0.269443096948653	0.397	0.294	3.00011268117487e-08
Kdm1a	1.88768892655149e-12	0.346060600389884	0.14	0.079	3.0942996884032e-08
Rpl23a	1.92306299011483e-12	0.1560617748724	0.973	0.938	3.15228485339623e-08
Golm1	1.94221833025921e-12	0.311297746524392	0.067	0.028	3.18368428696089e-08
Ube2e3	2.06168280309335e-12	0.325084074491088	0.119	0.063	3.37951045083063e-08
Creg1	2.4687396429777e-12	0.293740289915189	0.096	0.047	4.04675802276904e-08
Hspa4	2.47773080592803e-12	0.389463757916489	0.206	0.133	4.06149633707722e-08
Morf4l1	2.52561662509927e-12	0.277705782425523	0.51	0.401	4.13999077186273e-08
Eif4a2	2.9996759808827e-12	-0.481206552434326	0.3	0.382	4.91706886786292e-08
Rps27a	3.13990934095703e-12	0.128566509089259	0.993	0.984	5.14693939169677e-08
Pcmt1	3.42276618314707e-12	0.315189037504007	0.129	0.07	5.61059832741468e-08
Smc4	3.60704002688523e-12	-0.56693530203529	0.24	0.325	5.91266001207027e-08
Pdlim7	3.89571483459868e-12	0.155965570438098	0.023	0.004	6.38585575687416e-08
Gp1bb	3.99739884260147e-12	0.107752872812167	0.012	0.001	6.55253618279232e-08
Tnfaip8l2	4.22043428703272e-12	0.376444369253723	0.231	0.156	6.91813588330403e-08
Sf3b6	4.47716362813681e-12	0.275920746086902	0.284	0.196	7.33896661924186e-08
Prr13	4.97487139683156e-12	0.36331794632568	0.155	0.091	8.15480919368629e-08
Serpine2	4.98793878048308e-12	0.155955165953023	0.019	0.003	8.17622924896786e-08
Rara	6.27709658592067e-12	0.317879773947313	0.109	0.057	1.02894167236412e-07
Chmp4b	6.85799172391967e-12	0.27245365698051	0.318	0.227	1.12416200338491e-07
Rsrp1	6.9579248766641e-12	0.272358843468189	0.271	0.184	1.14054304578278e-07
Atp5g1	7.17601158437565e-12	0.331701762295202	0.27	0.187	1.17629181891086e-07
Rpl12	7.58094506597063e-12	0.124120884659098	0.998	0.991	1.2426685152139e-07
Jaml	7.66500247783685e-12	0.233708836954367	0.036	0.01	1.25644720616702e-07
Cdc42se1	7.72444971419842e-12	0.320507336871846	0.171	0.104	1.26619179715141e-07
Itm2b	9.27771715544287e-12	0.28482164751728	0.565	0.453	1.5208033961202e-07
Osbpl9	1.02764380487177e-11	0.305346179425775	0.198	0.126	1.6845137249458e-07
Srsf7	1.11142078530323e-11	0.225248526289209	0.444	0.336	1.82184095126905e-07
Timm23	1.11624206935272e-11	0.322797510054729	0.228	0.153	1.82974400008297e-07
Serpinb6a	1.13386714625691e-11	0.252476304421096	0.064	0.027	1.85863502614433e-07
Map1lc3b	1.24208628024754e-11	0.255256091739659	0.551	0.438	2.03602783058177e-07
1110032F04Rik	1.25376958344061e-11	0.377475764771312	0.075	0.034	2.05517910117585e-07
H2afz	1.36464915201708e-11	0.259432267637683	0.474	0.368	2.2369328899864e-07
Ost4	1.63652967118083e-11	0.335561928582142	0.183	0.116	2.68259943699962e-07
Slc49a4	1.7253747464694e-11	0.296002727207582	0.177	0.109	2.82823428441264e-07
Bcl11b	1.78546078769812e-11	-0.521544384066843	0.23	0.309	2.92672732319475e-07
Asprv1	1.79755376302045e-11	0.0928148452480334	0.011	0	2.94655012834312e-07
Rhov	1.8226396097612e-11	0.0841462236981103	0.011	0	2.98767084832056e-07
Ddx46	1.82788369477686e-11	0.330946135367927	0.314	0.229	2.99626695247823e-07
Taldo1	1.86568796528083e-11	0.298800332942255	0.206	0.133	3.05823571268833e-07
Elf2	1.90839797980607e-11	0.330755575033887	0.242	0.163	3.12824596849811e-07
F10	2.10542017097629e-11	0.166626768356984	0.02	0.003	3.45120474426433e-07
Maff	2.11570788882069e-11	-0.537971778370275	0.035	0.087	3.46806837135487e-07
Clint1	2.19009403144408e-11	0.302076786671219	0.407	0.313	3.59000213634313e-07
Timm10b	2.20325784379056e-11	0.319488675537184	0.148	0.088	3.61158025754149e-07
Kcnn4	2.32284645463663e-11	0.297700591638954	0.123	0.068	3.80760990844036e-07
Chst12	2.43482640180053e-11	0.145386209292721	0.023	0.005	3.99116743783144e-07
Gp1ba	2.46370821622864e-11	0.123253881536222	0.014	0.001	4.03851050804199e-07
Tspyl4	2.77509991723877e-11	0.204510615485889	0.043	0.015	4.54894378433779e-07
Gle1	2.87606703271361e-11	0.338908952882998	0.143	0.084	4.71444908002415e-07
Cd300lf	2.93577957800853e-11	0.110192207059809	0.013	0.001	4.81232988427159e-07
Psmd12	3.18792020097038e-11	0.304966143065414	0.14	0.082	5.22563879343065e-07
Eml4	3.21005830316843e-11	0.315888684991217	0.133	0.077	5.26192757055368e-07
Spi1	3.2562122453043e-11	0.137995797494031	0.02	0.003	5.33758311250281e-07
Pabpc1	3.46639808043024e-11	-0.309904648850164	0.661	0.693	5.68211973344124e-07
Ndufb8	3.48380349462101e-11	0.334585978066222	0.169	0.105	5.71065068838276e-07
Gabarapl2	3.57970829365252e-11	0.313854471530726	0.237	0.162	5.86785783495521e-07
Ankrd12	3.61445542814455e-11	0.298526771180882	0.355	0.266	5.92481533781454e-07
Acp5	3.66948984738084e-11	0.243888884957756	0.173	0.106	6.01502775782667e-07
Ssr4	3.9557404505572e-11	0.301252997735657	0.27	0.188	6.48424974655336e-07
Dusp3	4.03788636465147e-11	0.162996975159011	0.024	0.005	6.61890332893669e-07
Gstp1	4.1890268603477e-11	0.29921203185656	0.074	0.034	6.86665282948194e-07
Mylk	4.21424398232344e-11	0.140839907338409	0.021	0.004	6.90798873582458e-07
Ets1	4.24813694063095e-11	-0.382487899866061	0.564	0.616	6.96354607308225e-07
Actn1	4.28523150284739e-11	-0.501457440619463	0.224	0.304	7.02435147946745e-07
Gm12840	4.82500028430896e-11	-0.502151196098179	0.051	0.11	7.90914046603924e-07
Tpm4	5.13220726926492e-11	0.320806554092367	0.259	0.176	8.41271415577905e-07
Hspbap1	5.17613883135258e-11	0.263349625387786	0.073	0.033	8.48472677235314e-07
Atp1b3	5.28126916702687e-11	0.235459234063513	0.558	0.445	8.65705641859045e-07
Klf13	6.19824476801943e-11	0.216414100850099	0.567	0.46	1.01601628237374e-06
Angpt1	6.39999057452003e-11	0.11671057478399	0.016	0.002	1.04908645497532e-06
Vars	6.72534681256247e-11	0.25918279970162	0.109	0.058	1.10241884951524e-06
Dgat1	7.36269432270909e-11	-0.427055776193219	0.017	0.06	1.20689285337847e-06
Ecm1	7.77509755168165e-11	0.23982395942525	0.069	0.031	1.27449399067166e-06
S1pr4	7.77689786352286e-11	0.298512672193515	0.194	0.124	1.27478909778867e-06
Rab5if	8.78460151105444e-11	0.293633144194784	0.125	0.071	1.43997187969204e-06
Msrb1	9.65488543718562e-11	0.268595400518645	0.08	0.038	1.58262882086347e-06
Lsm8	9.80597897603479e-11	0.288049653791975	0.25	0.176	1.60739607375162e-06
Ankrd44	9.87040869376885e-11	-0.54358353142884	0.154	0.226	1.61795739308259e-06
Cd69	1.00861331308903e-10	-0.547347078117569	0.132	0.205	1.65331894281554e-06
Il4ra	1.03184097899344e-10	-0.502534849795157	0.179	0.257	1.69139373276604e-06
Prdx6	1.05618444669772e-10	0.275276167203081	0.585	0.467	1.73129754502691e-06
Bsg	1.24219249260711e-10	0.28143338733786	0.138	0.082	2.03620193388158e-06
Rpl29	1.27578268882337e-10	0.185522257409786	0.918	0.843	2.09126298351927e-06
Prpf40a	1.28354044009739e-10	0.269535322168431	0.232	0.157	2.10397948940765e-06
Tpm1	1.34708094709853e-10	0.238330470581576	0.063	0.027	2.20813508848391e-06
Hnrnpf	1.36120481324897e-10	0.23985247904668	0.597	0.487	2.2312869298777e-06
Pafah1b1	1.38953127739498e-10	0.245726180518003	0.408	0.309	2.27771966990584e-06
Abhd15	1.48501309171406e-10	0.142732920822555	0.02	0.004	2.43423345993769e-06
Rpl14	1.68249666304148e-10	0.144227511716107	0.961	0.917	2.75794853005759e-06
Kpna4	1.71221214588221e-10	0.307244171130706	0.274	0.196	2.80665814953013e-06
Itgb3	1.73982373993554e-10	0.282959826416485	0.078	0.037	2.85191907450233e-06
Dnajc21	1.76065190528962e-10	0.298273127466637	0.181	0.116	2.88606060315075e-06
Ptprc	1.80987415575651e-10	-0.324727293202429	0.575	0.62	2.96674571611606e-06
Rexo2	1.9945462737094e-10	0.320647169783204	0.192	0.125	3.26946025186445e-06
Nin	2.01630512617068e-10	0.230249936431606	0.206	0.135	3.30512736281898e-06
F2rl2	2.11475200437466e-10	0.134389032502374	0.016	0.002	3.46650148557094e-06
Pros1	2.30004735579e-10	0.125381366484155	0.016	0.002	3.77023762561097e-06
Stom	2.32053207196388e-10	0.108101492617451	0.018	0.003	3.8038161723632e-06
Tomm5	2.37530313597861e-10	0.292690321424355	0.18	0.116	3.89359690049614e-06
Arhgap31	2.46238847397094e-10	-0.48541132981649	0.187	0.263	4.03634718653317e-06
Rnf11	2.55753427947392e-10	0.254531631492467	0.074	0.035	4.19231019091365e-06
Rbpms2	2.60103426787047e-10	0.168658455664133	0.021	0.004	4.26361537189327e-06
Rgs18	2.80745169534246e-10	0.171561513772954	0.03	0.008	4.60197481900537e-06
Evl	2.92334102869475e-10	-0.488790425409299	0.103	0.171	4.79194061423643e-06
Gclm	2.9480131619845e-10	0.265092714289715	0.072	0.034	4.83238317512499e-06
Ston1	3.09067640104789e-10	0.114983868878589	0.015	0.002	5.0662367565977e-06
Bag1	3.1238935529248e-10	0.308218262847372	0.172	0.11	5.12068631195433e-06
Ddx3x	3.1473285624446e-10	-0.484430631392958	0.228	0.302	5.15910097955918e-06
Cd44	3.66841835214445e-10	0.273018718941492	0.116	0.065	6.01327136283518e-06
Gp6	3.81381278890029e-10	0.162037961344185	0.02	0.004	6.25160192356536e-06
Bcas2	3.82483118661806e-10	0.270136296404042	0.2	0.133	6.26966328110432e-06
Prpf4b	3.87403392897175e-10	0.222652853452092	0.26	0.182	6.35031641637049e-06
4932438A13Rik	4.05702312931403e-10	0.218396697909668	0.454	0.349	6.65027231357156e-06
Khdrbs1	4.27676886206916e-10	0.294007279167938	0.278	0.201	7.01047951870377e-06
Tnfaip8	4.82327967459359e-10	0.271744298774921	0.199	0.132	7.90632004259382e-06
Rps25	4.86429373424037e-10	0.134252842572336	0.976	0.936	7.97355028916681e-06
Leprotl1	5.03747307521437e-10	0.268028910380943	0.303	0.222	8.2574258648914e-06
Gatad1	5.10301415604836e-10	0.277099154655734	0.088	0.045	8.36486080459446e-06
Cox5b	5.56423283011947e-10	0.310168369741575	0.315	0.233	9.12089045513184e-06
Dnajb6	5.59457507329553e-10	0.251861385815216	0.372	0.283	9.17062746014604e-06
Usp3	5.75274645800832e-10	0.31009177002399	0.26	0.186	9.42990199396724e-06
Siva1	6.06601309243443e-10	0.259094123388865	0.078	0.039	9.94340866111852e-06
Wdr12	7.53991422204859e-10	0.298861384092111	0.101	0.055	1.2359427392782e-05
Polr2j	7.97061504762232e-10	0.341535011693673	0.109	0.063	1.30654321860625e-05
Nme2	8.19834144279372e-10	0.215458307266611	0.671	0.558	1.34387212930275e-05
Vapa	8.46604437902474e-10	0.306971852719677	0.217	0.151	1.38775399460974e-05
Fcgr3	9.3827589731836e-10	0.131856991434062	0.02	0.004	1.53802185088426e-05
Sesn1	9.4086904935306e-10	0.272568259742328	0.1	0.055	1.54227254569954e-05
Mrps18c	9.75728167154736e-10	0.319437808746938	0.152	0.096	1.59941361160004e-05
Ly6g6c	1.03127386502516e-09	0.111488005711178	0.015	0.002	1.69046411954925e-05
Tmem128	1.05978820543185e-09	0.273241149869022	0.13	0.077	1.73720482634389e-05
Ddit3	1.10955768455546e-09	0.412353203186696	0.17	0.113	1.81878695652331e-05
Zfp281	1.27342786013181e-09	-0.530544346302633	0.151	0.217	2.08740294832806e-05
Mxra7	1.37811454465912e-09	0.0681856338997008	0.007	0	2.25900536160524e-05
Stfa2l1	1.37811454465912e-09	0.0946143590871033	0.007	0	2.25900536160524e-05
Mob4	1.38252093892599e-09	0.260916869105564	0.205	0.138	2.26622832308748e-05
Sash3	1.41743626810636e-09	0.306526350517447	0.147	0.092	2.32346153067994e-05
Rps15	1.47883147400609e-09	-0.139891611230581	0.98	0.975	2.42410055219078e-05
Eif1b	1.51604533406159e-09	0.267676903765354	0.107	0.06	2.48510151159375e-05
Eif4ebp2	1.53179068824424e-09	0.249104711656818	0.279	0.202	2.51091129616997e-05
Rpl24	1.56050545714921e-09	0.13343267404728	0.958	0.916	2.55798054535899e-05
Skap2	1.57635186356762e-09	0.174801773196526	0.038	0.013	2.58395597476004e-05
Esf1	1.57771166260056e-09	0.288326974913427	0.158	0.101	2.58618495733483e-05
Syf2	1.61488125509818e-09	0.250129005169759	0.379	0.293	2.64711335335694e-05
Nfkb1	1.65835785405748e-09	-0.485343902329527	0.26	0.331	2.71838019437102e-05
S100a4	1.7837599525691e-09	0.27503342600274	0.088	0.045	2.92393931425127e-05
H2-Q4	1.81224912792403e-09	0.288745498906712	0.308	0.234	2.97063877049307e-05
Fam76b	1.84906035513827e-09	0.235725311804625	0.089	0.047	3.03097973414265e-05
Ifitm6	1.96115443581224e-09	0.115700483793874	0.014	0.002	3.21472435118342e-05
Igfbp4	2.01723012431366e-09	0.32003127598551	0.42	0.337	3.30664361977495e-05
Zfp1	2.01811549662016e-09	0.281135880107205	0.114	0.066	3.30809492205977e-05
Rgs1	2.04431404822003e-09	-0.423359526691149	0.128	0.196	3.35103958784227e-05
Ctsl	2.0501494544733e-09	0.188224234614366	0.04	0.014	3.36060498577263e-05
Pofut2	2.13536239321837e-09	0.269696719231814	0.096	0.053	3.50028603496355e-05
Capn3	2.14223683469057e-09	0.131994349015855	0.02	0.004	3.51155461942479e-05
Sdhb	2.29517605845548e-09	0.24313380940933	0.146	0.091	3.76225259502023e-05
Slfn1	2.35539550095922e-09	0.238096915288874	0.17	0.109	3.86096430517236e-05
Etaa1	2.49798712259069e-09	0.310797054316387	0.105	0.06	4.09470049135067e-05
Taf11	2.57190580762022e-09	0.271016688139636	0.084	0.044	4.21586799985106e-05
Fnbp4	2.59320629231501e-09	0.255111050958328	0.179	0.118	4.25078375436277e-05
Tsc22d3	2.63528812644933e-09	-0.388029161947456	0.385	0.448	4.31976429687574e-05
Atp2b1	2.6506566833616e-09	0.223391316811837	0.301	0.221	4.34495643536633e-05
Immt	2.66776218653639e-09	0.254649403173812	0.098	0.054	4.37299577617046e-05
Mfap3l	2.72350631186694e-09	0.0916031977675776	0.013	0.002	4.46437154641229e-05
Arid4b	2.73281992728549e-09	0.278331849443134	0.339	0.255	4.47963842480637e-05
Lamtor1	2.77155343541559e-09	0.304423445679383	0.138	0.086	4.54313039133324e-05
Gchfr	3.01855223161234e-09	0.154146821752148	0.027	0.008	4.94801081805895e-05
Napsa	3.02947835894111e-09	0.135818082011565	0.021	0.005	4.96592092597627e-05
Rpl3	3.17399159330595e-09	0.132159710623267	0.973	0.941	5.20280701974711e-05
Tmem64	3.19153352518068e-09	-0.447480035129768	0.174	0.243	5.23156175447618e-05
Tagap	3.52183495746393e-09	-0.520927788815307	0.054	0.104	5.77299186227487e-05
Card6	3.60732133387335e-09	0.250042570379709	0.151	0.095	5.9131211304852e-05
Sh3bgrl2	3.73385239972261e-09	0.137724904696863	0.024	0.006	6.1205308536253e-05
Nap1l4	3.79523473292763e-09	0.252709330565796	0.224	0.156	6.22114877421497e-05
Thumpd1	4.07050935136997e-09	0.271993855515333	0.151	0.096	6.67237892876566e-05
Prdx5	4.16652472318311e-09	0.267230084961218	0.163	0.106	6.82976732624176e-05
Fnip2	4.38929016098606e-09	0.0870720233017448	0.009	0	7.19492443188834e-05
Ranbp1	4.45084270686875e-09	0.245185196936053	0.198	0.134	7.29582136509926e-05
Anapc16	4.89395072641484e-09	0.280757638050566	0.116	0.068	8.0221640307392e-05
B3gnt2	4.90067540079061e-09	0.247789313362477	0.137	0.085	8.03318711697598e-05
Fam177a	4.9311333403692e-09	0.130366971732212	0.02	0.005	8.08311377153319e-05
Stat5a	5.03365610820109e-09	-0.449471903549327	0.078	0.135	8.25116909256322e-05
Ldlrap1	5.36064258222522e-09	0.25565063699943	0.156	0.1	8.78716532078358e-05
Ndufb9	5.39514709207404e-09	0.274382083283662	0.236	0.169	8.84372511332776e-05
Tfdp2	5.6708430352467e-09	0.22832828540498	0.059	0.027	9.29564590337639e-05
Emilin2	5.90443573370467e-09	0.125962730268415	0.016	0.003	9.67855105468869e-05
Esco1	5.9733301899863e-09	0.258628671852257	0.143	0.09	9.79148284742554e-05
Psma2	6.24783992526332e-09	0.25294722548109	0.327	0.249	0.000102414592054916
Arglu1	6.37433350522954e-09	0.252358046260209	0.273	0.198	0.000104488074817723
Gspt1	6.63470010412936e-09	0.257069537650639	0.148	0.094	0.000108756004106888
Tent5c	6.81539305290587e-09	0.27151307304927	0.137	0.085	0.000111717922923233
Rac1	7.19292174260249e-09	0.22139186723493	0.366	0.283	0.00011790637320474
Zbtb20	7.28079457476857e-09	-0.469016547888881	0.169	0.239	0.000119346784669606
Myo6	7.63260715764428e-09	0.192060038402353	0.05	0.021	0.000125113696528105
Tdrp	7.92364139409671e-09	0.284742558000633	0.175	0.118	0.000129884329732033
Gm16124	8.30062602396634e-09	0.227067072653808	0.062	0.029	0.000136063861784856
Eno1	8.56769783567738e-09	0.328705452954797	0.148	0.096	0.000140441702922424
Il10ra	8.56876006907409e-09	0.172285905506163	0.037	0.013	0.000140459115052262
Atn1	8.79672762662306e-09	0.235080908856921	0.112	0.066	0.000144195959255605
Fus	8.80432829923639e-09	-0.337293741438663	0.556	0.593	0.000144320549481083
Lsm4	8.93182348819007e-09	0.226907353657626	0.266	0.194	0.000146410450618412
Mrvi1	9.08232149446221e-09	0.126326940580056	0.015	0.003	0.000148877413937224
Stfa1	9.10131553730814e-09	0.057733406466931	0.007	0	0.000149188764287555
Ms4a8a	9.10131553730814e-09	0.065866695471719	0.007	0	0.000149188764287555
Rbx1	9.42142910866496e-09	0.22722957607889	0.242	0.174	0.000154436065949236
Zc3hav1	9.53602531066358e-09	-0.422067083642109	0.328	0.39	0.000156314526892397
Dnttip2	1.01553267376132e-08	0.227652622133152	0.25	0.181	0.000166466115882956
Rexo1	1.08116437005231e-08	0.270602200278956	0.189	0.13	0.000177224463538975
4833420G17Rik	1.14591948582751e-08	0.281952168432082	0.17	0.114	0.000187839122116845
Paxbp1	1.15717385857741e-08	0.274702530859919	0.106	0.061	0.00018968393889801
Lonp2	1.28492496424879e-08	0.248384741845556	0.089	0.049	0.000210624900139661
Sec11c	1.3026242294127e-08	0.228125475323797	0.194	0.132	0.00021352616368533
Tra2b	1.48531367702665e-08	-0.349294948525647	0.488	0.531	0.000243472617938208
Zbtb1	1.48719872446216e-08	0.251354662551346	0.11	0.065	0.000243781614913838
Zfp87	1.53667712291116e-08	0.202423311569021	0.055	0.025	0.000251892113987597
P2rx1	1.58039010883558e-08	0.113937363308178	0.016	0.003	0.000259057546640328
Dph3	1.59687833037871e-08	0.292101251693598	0.14	0.089	0.000261760295915679
Cdc42ep5	1.61163473561998e-08	0.0950152232545975	0.016	0.003	0.000264179165862827
Ccdc85b	1.62667398090914e-08	0.206677147533599	0.096	0.054	0.000266644398950626
Lef1	1.64191353613083e-08	-0.340492977077409	0.47	0.52	0.000269142466842566
Enc1	1.6640906134784e-08	0.228415399070098	0.041	0.016	0.000272777733361379
U2surp	1.75241612256171e-08	0.252058080389721	0.237	0.171	0.000287256050810316
Ndufb7	1.77414324430975e-08	0.237635789244627	0.211	0.148	0.000290817560607255
Rcan3	1.91508329682347e-08	0.226655015085475	0.106	0.062	0.000313920454015303
Tma7	1.92298904580759e-08	0.203246467419856	0.363	0.28	0.000315216364388781
Cebpb	1.93675652589977e-08	0.283218744542386	0.154	0.1	0.000317473129725491
Cenpq	1.94467715141568e-08	0.262870972677795	0.096	0.055	0.000318771478660059
Eif2s1	1.95358894166657e-08	0.240219146085282	0.148	0.095	0.000320232299317984
Rab21	1.99853508940722e-08	0.222548453829503	0.19	0.129	0.000327599871855631
Ywhaq	2.03724006369801e-08	0.272997586511194	0.145	0.093	0.000333944391241378
Wapl	2.09132498979229e-08	0.207658013168663	0.25	0.18	0.000342809992326753
Commd8	2.10609841530066e-08	0.267388535141901	0.182	0.125	0.000345231652236084
Cd33	2.19966031497769e-08	0.0856336534421758	0.011	0.001	0.000360568318831143
Mrpl20	2.22810229506813e-08	0.26105578024753	0.126	0.078	0.000365230528207568
Samhd1	2.51297147021344e-08	0.184788610214196	0.303	0.225	0.000411926283397387
Hipk2	2.56246369570912e-08	0.207443856917365	0.098	0.056	0.000420039049000639
Morrbid	2.65325902577676e-08	0.124971412856385	0.021	0.005	0.000434922219505327
Mrpl18	2.6809406425969e-08	0.231859623911664	0.137	0.088	0.000439459790134484
Atp10a	2.69776575318766e-08	0.178182359483603	0.062	0.03	0.000442217762262521
Mmp9	2.74521417991924e-08	0.0800812023293495	0.008	0	0.000449995508372361
Wtap	2.75332766381506e-08	0.257583366705595	0.149	0.097	0.000451325470652564
Ssb	2.75833706641752e-08	0.254579048298127	0.241	0.176	0.00045214661192716
Irf2bpl	2.81492587890802e-08	0.256513854452418	0.169	0.113	0.000461422650070602
Polr2e	2.81853060566799e-08	0.230799089686711	0.11	0.066	0.000462013536881097
Epc2	2.82823120076335e-08	0.27243084105639	0.229	0.166	0.000463603658429129
2310039H08Rik	2.84532602325587e-08	0.218100619924271	0.08	0.043	0.000466405841732102
Nt5e	2.94815710723094e-08	0.218230848369777	0.075	0.039	0.000483261913017296
Mmrn1	2.96263705306165e-08	0.121036411079826	0.019	0.004	0.000485635465737866
Hsph1	3.01034074271818e-08	-0.283098178753384	0.017	0.051	0.000493455054546364
Elob	3.13214166973484e-08	0.236536345066113	0.306	0.235	0.000513420662502934
Tex261	3.36005213660776e-08	0.239406660717241	0.156	0.102	0.000550779746232744
Ddrgk1	3.43148851052883e-08	0.248051894404538	0.169	0.114	0.000562489596645885
Srpr	3.4315388994198e-08	0.292684363466899	0.135	0.087	0.000562497856392894
Cstb	3.48070438036296e-08	0.225034248328901	0.084	0.046	0.000570557062029096
Stat3	3.50201063716054e-08	-0.444374641831679	0.287	0.349	0.000574049583643355
Gimap4	3.53131600315491e-08	-0.411976489748585	0.273	0.335	0.000578853319237153
Tspan9	3.70745707686529e-08	0.117757456847422	0.016	0.003	0.000607726364039759
Alkbh4	3.71376145249389e-08	0.239301082137766	0.055	0.026	0.000608759777292798
Ddx18	3.73049070937657e-08	0.253635151365459	0.164	0.111	0.000611502037081007
Gucy1b1	3.91231106605918e-08	0.108934857830726	0.014	0.003	0.00064130602994842
Rps28	4.04562620728128e-08	-0.123127441433599	0.976	0.963	0.000663159047897548
