Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Tmem59	0.00155160491393603	0.52968734765153	0.322	0.241	1
Itga6	0.00157614248706549	0.602486137083567	0.129	0.065	1
Serpinb6b	0.00161665535099557	-0.54626487557966	0.144	0.252	1
Rnf157	0.00162108442362904	-0.539299374172618	0.04	0.114	1
Adi1	0.00162610269493273	0.259390278910455	0.035	0.007	1
Cd9	0.0016319210431116	0.520260387160368	0.465	0.383	1
G0s2	0.00165669258989428	0.770622572942103	0.035	0.007	1
Znhit6	0.00166076905012582	0.386275424756753	0.054	0.017	1
Arpc5	0.00166755028612115	-0.365360266313889	0.213	0.337	1
Pon2	0.0017111363260851	0.526615157561481	0.144	0.077	1
N4bp3	0.00171274465169791	-0.477976685122694	0.045	0.122	1
Limd2	0.00171841474538269	-0.506456602396228	0.203	0.318	1
Zfp703	0.00182364640826649	-0.445211003609446	0.02	0.083	1
Slc25a45	0.00184939364828673	0.268121609058462	0.054	0.017	1
Tmem140	0.00186627144696968	0.348274170544884	0.04	0.01	1
Qsox1	0.00187752926150316	0.433012235477255	0.069	0.025	1
Pick1	0.00190548796227789	0.253073989095555	0.04	0.01	1
Gpr146	0.00193740452750839	0.315089724496	0.04	0.01	1
Kcnip3	0.0019475132466243	-0.488158596244319	0.01	0.065	1
Ncr1	0.00199597139032773	-0.460808394378074	0.198	0.32	1
Gda	0.00201101929987619	0.30830151067523	0.04	0.01	1
Fbxl3	0.00202125062623786	-0.484825423679536	0.059	0.141	1
Plekho2	0.00203196158218024	-0.490687240755173	0.035	0.105	1
Alas1	0.00204455370116337	0.221646605686435	0.04	0.01	1
Dnajb6	0.00205844844317538	0.390617388947745	0.381	0.297	1
Ppargc1a	0.00205870982356752	0.23330667754086	0.025	0.004	1
Prkch	0.00210325218687403	-0.377284337883091	0.188	0.313	1
Clip2	0.00210712670772023	0.252197585035864	0.025	0.004	1
Tacstd2	0.00215658584609032	0.129869810746596	0.025	0.004	1
Igfbp6	0.00215658584609032	0.162120173126678	0.025	0.004	1
Acat2	0.00215658584609032	0.159982616635353	0.025	0.004	1
F10	0.00216911582091828	0.126274663045524	0.025	0.004	1
Rps9	0.00217226842527444	0.190161246154713	0.911	0.907	1
Cavin2	0.00217671835957516	0.444680158523497	0.059	0.02	1
Ints7	0.00225589506898075	-0.441106002695787	0.005	0.054	1
Atp5a1	0.00229918588185691	0.504214529899986	0.455	0.403	1
Hnrnpm	0.00230044476251026	-0.42324492020208	0.183	0.295	1
Crybg1	0.00231327430943616	-0.418220993863441	0.064	0.149	1
Map4k4	0.00234504789286548	-0.299551727614827	0.104	0.202	1
Itpkb	0.00236075778688053	-0.552962087501422	0.178	0.288	1
Gadd45a	0.0024111132930973	0.531699914214063	0.069	0.026	1
Muc1	0.00244002173379119	-0.36905259203391	0.01	0.064	1
Tpd52l2	0.00245812188693709	-0.448249262627862	0.045	0.118	1
Sfswap	0.00247300080133014	-0.519703886684504	0.059	0.137	1
H2-Ab1	0.00247534696330593	-0.595896918253586	0.005	0.054	1
Irf2bp2	0.00249361438706135	-0.423311825382749	0.124	0.226	1
Chsy1	0.0025465251327568	-0.461164774489709	0.262	0.385	1
Arf4	0.00255319902856143	-0.332556777951073	0.292	0.434	1
Rpl41	0.00258176940360544	-0.235431015622243	0.822	0.886	1
Pnrc1	0.00260383848552231	-0.294113372521518	0.644	0.751	1
mt-Cytb	0.00264702161746614	-0.137147904250224	0.881	0.952	1
Ttyh3	0.00266619778840893	0.490221241941477	0.089	0.04	1
Rpl12	0.00270867895753138	0.2547279167879	0.876	0.862	1
Atp9b	0.00274992373859188	-0.369351078537969	0.01	0.063	1
Msh3	0.00276497684943723	0.469953611116587	0.104	0.049	1
1810037I17Rik	0.00280965535894792	-0.356941415273262	0.134	0.237	1
Gramd3	0.00284783056063965	-0.474922236243869	0.079	0.162	1
Cd151	0.00287959505126119	0.533696359306303	0.054	0.018	1
Tmsb4x	0.00289226766559316	0.212368119168921	1	0.998	1
Gnl1	0.00292054869532057	-0.40813669809191	0.03	0.094	1
Kbtbd2	0.0030568310144708	-0.388447929205858	0.035	0.102	1
Utp23	0.00308516910355381	-0.34066543190135	0.01	0.061	1
Peak1	0.00309562939866222	-0.401695412393047	0.163	0.274	1
Tspyl4	0.00310416920507213	0.281705845325053	0.03	0.006	1
Lars2	0.00319432240079842	-0.390893626478509	0.252	0.371	1
Gsn	0.003255587896201	0.27941227847802	0.054	0.018	1
Dnajc2	0.00326953019275756	0.407171356042962	0.158	0.09	1
Ivd	0.00328761637679649	0.217780109391296	0.03	0.006	1
Erbin	0.00329236683698243	-0.385559488650239	0.134	0.238	1
Nop14	0.00334944791822766	0.423088927744429	0.094	0.043	1
Il1rap	0.00339913482040628	0.126167220824873	0.03	0.006	1
Ppp6r3	0.00340596128235042	-0.451557286501525	0.089	0.174	1
9130221H12Rik	0.00345970262167779	0.181612128176581	0.02	0.002	1
Atcayos	0.00345970262167779	0.279169072023471	0.02	0.002	1
Alg12	0.00345970262167779	0.268204517544163	0.02	0.002	1
Rplp2	0.00346625875692922	0.192551466974507	0.916	0.894	1
Rnf125	0.00347801710106386	0.550808839451849	0.262	0.185	1
Il15ra	0.00348196863055195	0.17140227985045	0.02	0.002	1
Rab8b	0.00350329359166736	-0.293882471270392	0.119	0.215	1
Pbx4	0.0035043649761924	0.161451282884981	0.02	0.002	1
Ulk4	0.0035043649761924	0.178319164423321	0.02	0.002	1
1110028F11Rik	0.0035043649761924	0.150262319129586	0.02	0.002	1
Med19	0.00350897432814926	0.249068411149868	0.05	0.016	1
Micu2	0.00353369958147199	0.472698322365085	0.104	0.052	1
Arhgap35	0.00354955137281837	0.163364738563231	0.02	0.002	1
Dhcr24	0.00359883480240614	0.376226416297453	0.035	0.008	1
Sesn1	0.00362014364485731	-0.362424114811814	0.04	0.108	1
Car2	0.00366824583036188	-0.356933919562168	0.347	0.471	1
Zfp53	0.00367993861633266	0.545331852551793	0.114	0.059	1
Lcmt2	0.00370612672140655	0.258495646918794	0.035	0.008	1
Ptgs1	0.00373161872586376	0.302521348938609	0.04	0.011	1
Top3a	0.00380039688399484	0.270592745108575	0.035	0.008	1
Map3k1	0.00380482317388372	-0.441720464936298	0.059	0.134	1
Cdk16	0.00383230121562103	0.179038441878017	0.035	0.008	1
Ogfrl1	0.00384834446713042	0.17799263627106	0.035	0.008	1
Tmem173	0.00386367966386608	-0.384041172173464	0.025	0.084	1
Txlng	0.00392797455445855	0.321399709798741	0.059	0.022	1
Mad2l1bp	0.00393474264681109	0.438392670055928	0.084	0.037	1
Hsp90aa1	0.00393977383482617	-0.409715576887543	0.426	0.535	1
Akr7a5	0.00396236655034977	0.181571171582355	0.035	0.008	1
Gclm	0.00397492868562632	0.398995556051886	0.079	0.034	1
Rptor	0.00397613700618344	-0.405731692903855	0.03	0.091	1
Polr3gl	0.0040839787880617	0.478180204102684	0.074	0.031	1
Ptbp2	0.00410795756355229	-0.464529195532272	0.025	0.083	1
Cxcr1	0.00412992742109773	0.0523307871662262	0.01	0	1
Selp	0.00412992742109773	0.0865611694559976	0.01	0	1
Ak8	0.00412992742109773	0.103895201059612	0.01	0	1
Garnl3	0.00412992742109773	0.142093072630544	0.01	0	1
Ttll11	0.00412992742109773	0.132879286486247	0.01	0	1
Dhrs9	0.00412992742109773	0.0331171886855456	0.01	0	1
Dll4	0.00412992742109773	0.137398984726101	0.01	0	1
Il1a	0.00412992742109773	0.0293146269964565	0.01	0	1
1700026D11Rik	0.00412992742109773	0.0528514048667181	0.01	0	1
Trim2	0.00412992742109773	0.0596839397513092	0.01	0	1
Ambp	0.00412992742109773	0.0567244041142641	0.01	0	1
Tctex1d4	0.00412992742109773	0.131852504132253	0.01	0	1
Gm17300	0.00412992742109773	0.0859922325332906	0.01	0	1
Pilrb2	0.00412992742109773	0.0357883168542798	0.01	0	1
Tfec	0.00412992742109773	0.135405508028704	0.01	0	1
Cped1	0.00412992742109773	0.13487179229852	0.01	0	1
Creb5	0.00412992742109773	0.0741216616986317	0.01	0	1
St3gal5	0.00412992742109773	0.0446457438206748	0.01	0	1
Clec4a2	0.00412992742109773	0.0331171886855456	0.01	0	1
Ltbr	0.00412992742109773	0.0730885336225673	0.01	0	1
Scnn1a	0.00412992742109773	0.0446457438206748	0.01	0	1
Gm14548	0.00412992742109773	0.0697150765409921	0.01	0	1
Lilra6	0.00412992742109773	0.0293146269964565	0.01	0	1
Zfp61	0.00412992742109773	0.0971764469705511	0.01	0	1
Cd177	0.00412992742109773	0.0727904909669569	0.01	0	1
Ceacam10	0.00412992742109773	0.0280200989824696	0.01	0	1
Lsr	0.00412992742109773	0.0761722301022973	0.01	0	1
Siglece	0.00412992742109773	0.0235036093972787	0.01	0	1
Fanci	0.00412992742109773	0.0805873819567111	0.01	0	1
Dlg2	0.00412992742109773	0.142646273327161	0.01	0	1
Dgat2	0.00412992742109773	0.0734055443206392	0.01	0	1
Mrgpre	0.00412992742109773	0.0875920901337562	0.01	0	1
Mtus1	0.00412992742109773	0.0523307871662262	0.01	0	1
Lrrc25	0.00412992742109773	0.0338129895196756	0.01	0	1
Plvap	0.00412992742109773	0.108503886863006	0.01	0	1
Dok4	0.00412992742109773	0.101528844134785	0.01	0	1
Crispld2	0.00412992742109773	0.0253345358524531	0.01	0	1
1700084C06Rik	0.00412992742109773	0.127423970716488	0.01	0	1
Dmxl2	0.00412992742109773	0.080799986694901	0.01	0	1
Slc1a4	0.00412992742109773	0.12878486941452	0.01	0	1
Ccl2	0.00412992742109773	0.100579062983785	0.01	0	1
Tmem273	0.00412992742109773	0.134628103980385	0.01	0	1
Ltb4r1	0.00412992742109773	0.0580765354774344	0.01	0	1
Amer2	0.00412992742109773	0.0879683389097886	0.01	0	1
Olfm4	0.00412992742109773	0.233935578695777	0.01	0	1
Dach1	0.00412992742109773	0.0446457438206748	0.01	0	1
Abra	0.00412992742109773	0.0557172654293744	0.01	0	1
Stfa1	0.00412992742109773	0.141042761963192	0.01	0	1
E430024P14Rik	0.00412992742109773	0.109993481805234	0.01	0	1
Mmp25	0.00412992742109773	0.0273214979867692	0.01	0	1
Ly6g6f	0.00412992742109773	0.0937912680333292	0.01	0	1
C3	0.00412992742109773	0.0273214979867692	0.01	0	1
Epcam	0.00412992742109773	0.078037244288034	0.01	0	1
Mocos	0.00412992742109773	0.0927592422578744	0.01	0	1
Lipg	0.00412992742109773	0.0617644218118211	0.01	0	1
Cdc42ep2	0.00412992742109773	0.0588842563415343	0.01	0	1
Renbp	0.00412992742109773	0.134928728966093	0.01	0	1
Amot	0.00412992742109773	0.125659102615812	0.01	0	1
Rai2	0.00412992742109773	0.120363709647681	0.01	0	1
Mid1	0.00412992742109773	0.106006375022853	0.01	0	1
Grb2	0.00415454376726054	-0.430211422896997	0.109	0.201	1
Ddx55	0.0042994898470547	0.465086090691881	0.079	0.035	1
Alg5	0.00444802351522352	0.428705426238313	0.114	0.059	1
Prkd2	0.00445126721933481	-0.324750121100403	0.04	0.107	1
Zbtb10	0.00446454101036061	-0.366303828348658	0.045	0.113	1
Sik2	0.00447162099097881	0.356833045734577	0.094	0.045	1
Spag9	0.00460075630111389	-0.282276235373371	0.228	0.342	1
Ptbp1	0.00460555612362822	-0.366030338336256	0.168	0.274	1
Bcl2	0.00466358532413172	0.531252082847017	0.416	0.349	1
Clcf1	0.00474669581961153	-0.418817544513674	0.035	0.097	1
Tut4	0.00477909880822403	0.383048828606955	0.569	0.504	1
Zmiz1	0.00481557349259265	-0.31161667725059	0.223	0.343	1
H2-T23	0.00482144352148818	-0.48690870495495	0.124	0.214	1
Stx11	0.00490990232060034	-0.295851267064952	0.079	0.165	1
Rps27a	0.00493403566998626	0.218031066070611	0.96	0.922	1
Creb1	0.0050217943762745	-0.521499882927519	0.054	0.123	1
Tubb5	0.00503409148528992	-0.308284374195514	0.173	0.286	1
Sqor	0.0050725077555452	0.236855314524027	0.015	0.001	1
Tmem176a	0.0050725077555452	0.180513289616226	0.015	0.001	1
Gm6566	0.0050725077555452	0.106180915637231	0.015	0.001	1
Adgre1	0.0050725077555452	0.196689913143542	0.015	0.001	1
Cpeb3	0.0050725077555452	0.146098311981797	0.015	0.001	1
Sp1	0.00509160045336892	-0.497955289994687	0.03	0.088	1
Rad9b	0.00511107668544301	0.1483856724252	0.015	0.001	1
Arv1	0.00511107668544301	0.124843910917697	0.015	0.001	1
Mpeg1	0.00511107668544301	0.181419706701304	0.015	0.001	1
Gsr	0.005111281121036	0.321411187118796	0.094	0.045	1
Plag1	0.00514991048324711	0.13093584946024	0.015	0.001	1
Themis2	0.00514991048324711	0.0997801804764343	0.015	0.001	1
Rasgrp4	0.00514991048324711	0.067846547416653	0.015	0.001	1
Trim30b	0.00514991048324711	0.050210794337144	0.015	0.001	1
Pfkfb4	0.00514991048324711	0.0799863451272596	0.015	0.001	1
Acvrl1	0.00514991048324711	0.137354235066629	0.015	0.001	1
Cask	0.00514991048324711	0.0805177716889338	0.015	0.001	1
Gm5150	0.00518901073429935	0.0279273919877169	0.015	0.001	1
A430033K04Rik	0.00518901073429935	0.106609965868007	0.015	0.001	1
Zscan25	0.00518901073429935	0.112020598196966	0.015	0.001	1
Cln6	0.00518901073429935	0.0998370836927766	0.015	0.001	1
Gm19951	0.00518901073429935	0.0341590456659158	0.015	0.001	1
C2cd2	0.00518901073429935	0.130003469976343	0.015	0.001	1
Anxa2	0.00521552067422886	-0.339710851021473	0.406	0.527	1
Mov10	0.00532521066366743	-0.402023244331066	0.005	0.047	1
Ndufs8	0.0053436284595929	-0.356943545091344	0.035	0.096	1
Rplp1	0.00543245089194722	0.157043287591584	0.98	0.972	1
Fam184a	0.00543953520121925	0.638251724816405	0.119	0.066	1
Abi1	0.00545334491204499	-0.430509570379799	0.109	0.195	1
Zc3h13	0.0055320167205852	0.583506603596155	0.252	0.182	1
AI467606	0.00555513148705567	0.270682492094793	0.064	0.025	1
Tnrc6a	0.00557395760107514	0.479729033993846	0.178	0.111	1
Arhgef3	0.00558980268696422	-0.575101564147422	0.059	0.126	1
Ppia	0.00566224984087658	0.253165611850891	0.886	0.86	1
Slc35b2	0.00567632439047448	-0.36098112139662	0.045	0.111	1
Gtpbp4	0.00575043903427981	0.629727136292576	0.163	0.103	1
Map2k2	0.00575081997737341	-0.384373911407129	0.104	0.19	1
Gbp3	0.00577411271570146	-0.353056173596591	0.04	0.103	1
1700017B05Rik	0.00585427112676499	0.487830332544424	0.366	0.296	1
Mrpl38	0.00587894513572464	0.39431757538493	0.074	0.032	1
Ube2s	0.00591353698494043	-0.343361484891695	0.163	0.272	1
BC005561	0.005932004217665	-0.380279480217074	0.069	0.144	1
Tmem134	0.00594818813260311	-0.279873408887822	0.114	0.203	1
Bcl10	0.00597419465043358	-0.370803807662333	0.099	0.184	1
Zfp729b	0.0060008154422911	0.341393992738055	0.084	0.039	1
Ttll1	0.00603452277237523	0.251910281959559	0.025	0.005	1
Arhgef1	0.00611114543638283	-0.393966174226992	0.248	0.357	1
Spon1	0.00615578713079349	0.203696938648705	0.025	0.005	1
Lbx1	0.00617462226584494	-0.301317885803404	0	0.036	1
Traf3ip1	0.00618644408517708	0.247977505087254	0.025	0.005	1
Rbbp6	0.00626975204324338	-0.366461120703041	0.238	0.353	1
Riok3	0.00627585921440461	0.501241843989954	0.208	0.138	1
Slc2a8	0.00627924152417706	0.211401542929983	0.025	0.005	1
I830077J02Rik	0.00634180065068926	0.135003102350148	0.025	0.005	1
Lpcat2	0.00634180065068926	0.125750249937492	0.025	0.005	1
Fkrp	0.0063966441244808	0.269499105569353	0.045	0.014	1
Gpatch2	0.00641752481816741	0.260757827001704	0.045	0.014	1
Chd3	0.00648016588813901	-0.414353052123888	0.119	0.207	1
Rap2c	0.00648133039387171	-0.358899566308529	0.05	0.116	1
Plk4	0.00651611087887447	-0.31749709502356	0.025	0.081	1
Med11	0.00655736884524054	-0.370244088464484	0.054	0.123	1
Anp32a	0.00657244163760712	-0.287789310227869	0.203	0.308	1
Usp16	0.0066282470220563	-0.380916926772562	0.084	0.161	1
Prmt6	0.00662972947231024	0.248923929197856	0.045	0.014	1
Gtf3c2	0.00666194296042664	-0.343994673044256	0.069	0.146	1
Ccdc32	0.00671869306139813	0.324097420517472	0.064	0.026	1
A930024E05Rik	0.00677800811396733	-0.369008375545522	0.04	0.102	1
Thoc5	0.00678666936196953	0.259947078742918	0.04	0.012	1
Tbc1d22b	0.00683862037237082	-0.400636979434074	0.015	0.063	1
Angpt1	0.00687322852189288	0.387418139048732	0.064	0.026	1
Rps18	0.00687792163809341	-0.276543747604477	0.807	0.87	1
Gramd1a	0.00688539664749853	-0.281976764337655	0.228	0.349	1
Jdp2	0.00693031996203109	0.229108967628072	0.04	0.012	1
Ppp2r2a	0.00695449002127676	-0.333417156788294	0.134	0.227	1
Chkb	0.00707261084090998	-0.407743006421531	0.079	0.153	1
Sh3bp5l	0.00712303357515599	0.329968572552558	0.03	0.007	1
Hist1h2bc	0.00712660528707865	0.52942504485195	0.124	0.07	1
G6pdx	0.00714192774326124	0.0880068147704925	0.045	0.014	1
Ptafr	0.00715334021159521	0.278144083416125	0.03	0.007	1
Cox17	0.0071788735169896	-0.379375731112811	0.124	0.211	1
Hlcs	0.00719408349952044	0.280080603837991	0.035	0.01	1
Plxna4	0.00723519098516353	0.253522498376232	0.035	0.01	1
Otulin	0.00727097933414324	-0.357080988280862	0.153	0.253	1
Rhob	0.00727379017291575	-0.406916709188798	0.173	0.272	1
Rbms1	0.0073300728877429	-0.400020714071149	0.163	0.256	1
Ctsl	0.00741788172221972	0.358150564338558	0.054	0.02	1
Nucks1	0.00743310505424419	0.470224721154743	0.243	0.171	1
Slc7a1	0.00743859371296939	-0.378992623030468	0.059	0.129	1
Igf1r	0.00752892520292142	0.244259307120675	0.035	0.01	1
Atl3	0.00754846899306713	-0.330447206382055	0.005	0.045	1
Furin	0.00760321818856293	-0.352874272002934	0.035	0.093	1
Arpc1b	0.00762437129360172	-0.320628889168325	0.446	0.575	1
Rpl17	0.00772800537729968	0.154142094411228	0.97	0.946	1
Faf2	0.00779370305626865	-0.312595718650256	0.035	0.093	1
mt-Nd1	0.00780766567446345	-0.163571524848968	0.832	0.903	1
Ssx2ip	0.00787767459999115	0.178032699395822	0.035	0.01	1
Psme1	0.0078938330375163	-0.299640346172155	0.257	0.374	1
Elf2	0.00795952680240724	0.486419987390039	0.272	0.206	1
Brcc3	0.00797664774340797	0.502794263213491	0.099	0.052	1
Srprb	0.00806122995795925	0.436685380170268	0.074	0.034	1
Luc7l2	0.00817826895205437	-0.274561150784052	0.485	0.616	1
Vamp3	0.00818230133528607	-0.357618433180507	0.158	0.256	1
Irf8	0.00820405622692674	-0.260502899612937	0.748	0.838	1
Ccdc6	0.00822009354185527	-0.286480118067814	0	0.034	1
Cd226	0.00828139478671614	0.455722022750622	0.074	0.034	1
Rassf5	0.00831212214409752	0.462854075106588	0.198	0.131	1
Btbd1	0.00832220052502012	0.49263571591379	0.089	0.045	1
Gtpbp1	0.00837766524951493	-0.347297919559301	0.03	0.084	1
Resf1	0.00841534422582153	-0.178688536647573	0.228	0.337	1
H2-Q6	0.00841857717114089	-0.251621830703625	0.371	0.498	1
Mapkapk3	0.00847951488829035	-0.0762006477119099	0.109	0.199	1
Mtch2	0.00860291387890168	0.32214423043064	0.114	0.061	1
Txk	0.00863910073849419	-0.366897846636173	0.426	0.526	1
Msi2	0.00865156913037304	-0.402542258251921	0.045	0.106	1
Pnrc2	0.00870024499615248	-0.323252729603043	0.149	0.242	1
Lysmd3	0.0087038772124653	-0.399319375159559	0.064	0.132	1
Camk1d	0.00872968784298678	0.355678648236217	0.059	0.024	1
Bclaf1	0.00886687426242083	0.401479960882301	0.361	0.292	1
Tomm5	0.0090811100167946	0.661965297964969	0.208	0.148	1
Nifk	0.00910621306183865	0.387809047230423	0.079	0.037	1
AC149090.1	0.00913875496758328	-0.449733270510285	0.109	0.19	1
Prmt3	0.00919508063499948	0.259785216284901	0.05	0.018	1
Aff1	0.00922422144898523	-0.34275624321461	0.054	0.118	1
Tpp2	0.00931141537630382	-0.198313058323712	0.203	0.309	1
Bcl2a1b	0.00931380804729798	-0.583313856369296	0.045	0.101	1
Chn2	0.009355863332411	-0.328671237253861	0.02	0.067	1
N4bp1	0.00937008713630678	-0.332994717971381	0.223	0.331	1
Dkc1	0.00937273936257742	0.356522398939193	0.064	0.028	1
Klrb1b	0.00953985652159959	0.511525950741498	0.312	0.236	1
Mir155hg	0.00960758806550602	-0.337251800069126	0.025	0.076	1
Wac	0.00963434066177816	-0.197022942854834	0.213	0.335	1
Exosc5	0.00974529200532817	0.334739906475866	0.079	0.037	1
Map2k3	0.00975305537508665	-0.30867253393273	0.129	0.217	1
Mapk1	0.00981871474931797	-0.447683366901381	0.089	0.161	1
Thap11	0.0101338005470597	0.321118151099564	0.045	0.016	1
Lrrc8c	0.0102247727635872	-0.392576004069002	0.064	0.131	1
Anks3	0.0103692089483584	0.336014853964601	0.069	0.031	1
Slc9a3r1	0.0104085892222392	-0.342306727931037	0.248	0.351	1
Glipr2	0.0104459075428135	0.394892128667994	0.149	0.09	1
Glcci1	0.0105092978325829	-0.415001179844793	0.02	0.066	1
Noc2l	0.010520664366624	-0.282697281604546	0.02	0.067	1
Ctdsp1	0.0105520962863813	-0.35819862301614	0.045	0.105	1
Ttc19	0.0107423186410278	-0.296417330038651	0.04	0.097	1
Dynll1	0.010756298466876	-0.385669508510911	0.183	0.277	1
Nsd1	0.0107822576822743	0.481183484495526	0.248	0.183	1
Hivep2	0.0109152133559049	-0.24709391794401	0.114	0.199	1
Nfatc3	0.0109165075618469	-0.338276378201902	0.213	0.315	1
4833438C02Rik	0.0109409117827164	-0.286540085922648	0.015	0.059	1
Lap3	0.0109517239007161	-0.230471005423201	0	0.031	1
Pttg1ip	0.0110552746081626	0.520478412095327	0.188	0.124	1
Cd37	0.0111007145159841	-0.280888381681221	0.312	0.43	1
Gm43813	0.0111328449285132	-0.414847077826475	0.005	0.041	1
Prkcsh	0.0112790695350966	-0.268785280684173	0.03	0.082	1
Dcaf12	0.0112939189019296	-0.383260495690864	0.015	0.058	1
Man1b1	0.0113106012418466	0.207688199557754	0.054	0.022	1
Myl12a	0.0113323539140339	-0.266235939162771	0.312	0.44	1
Atp5l	0.0114572879738932	-0.178912251555496	0.351	0.49	1
Thrap3	0.0114721888103662	0.298012139510575	0.376	0.307	1
Aldh2	0.0115062655163444	0.580601342181459	0.139	0.087	1
Satb1	0.0115071135298404	-0.37847105993353	0.376	0.479	1
Spryd7	0.0115736908029589	0.185724737298578	0.02	0.004	1
Ppm1f	0.0115736908029589	0.201463542852096	0.02	0.004	1
Psma7	0.0116322637085385	0.386429316106671	0.312	0.239	1
Rad50	0.0116797093663746	0.345225486982678	0.074	0.035	1
Gm15417	0.0116961373655406	0.161556448739197	0.02	0.004	1
Gps2	0.0117054182445469	0.491212304119282	0.198	0.134	1
Aim2	0.0117067467361547	-0.323968833886073	0.015	0.058	1
Dleu2	0.0117228833483703	-0.513131207419876	0.05	0.107	1
Zfp628	0.0117373164818602	-0.380053529268901	0.01	0.049	1
Wbp1l	0.0117785476582506	-0.376397354900472	0.069	0.137	1
Prkar2b	0.0118919601006209	0.329981779482896	0.04	0.013	1
